CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL1073	139286	CHEMBL1073	139286	GLIPIZIDE	973	445.55	2.08	130.15	0	Cc1cnc(cn1)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3	14767046	PPB		99.12	%		PPB		99.12	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL38182	55135	CHEMBL38182	55135		2287	357.17	3.24	106.49	0	Brc1ccccc1NC(=O)Nc2ccc(C#N)c3[nH]nnc23	14767233	PPB		99.58	%		PPB		99.58	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL73048	114890	CHEMBL73048	114890		2559	345.73	2	83.47	0	C[C@@](O)(C(=O)Nc1ccc(cc1Cl)S(=O)(=O)C)C(F)(F)F	14760716	PPB		60.77	%		PPB		60.77	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL213494	355089	CHEMBL213494	355089		2681	408.48	3.96	89.26	0	Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(cccc34)S(=O)(=O)C	14764133	PPB		93.94	%		PPB		93.94	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1807860	1165549	CHEMBL1807860	1165549		3621	365.82	1.47	108.31	0	C[C@H]1O[C@H]([C@H](O)[C@H]1Cl)n2cnc3c(N)nc(OCC4CC45CC5)nc23	14764989	PPB		95.53	%		PPB		95.53	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1818300	1170496	CHEMBL1818300	1170496		4863	579.79	4.58	107.03	1	CC(C)(C)OC(=O)NC[C@@H]1CC[C@@H](CNC(=O)c2cc(nc3ccccc23)N4CCC(CCN5CC(O)C5)CC4)CC1	14765248	PPB		97	%		PPB		97	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1824030	1174127	CHEMBL1824030	1174127		3859	453.5	1.1	116.26	0	Oc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1	14762974	PPB		86.59	%		PPB		86.59	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL12	721	CHEMBL12	721	DIAZEPAM	370	284.75	3.15	32.67	0	CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13	14766289	PPB		98.61	%		PPB		98.61	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL190243	319861	CHEMBL190243	319861		5454	394.42	2.23	75.71	0	C[C@@H](C(=O)NCCN1CCCC1)c2ccc(OS(=O)(=O)C(F)(F)F)cc2	14760808	PPB		67.63	%		PPB		67.63	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL510780	490662	CHEMBL510780	490662		5565	263.34	4.05	40.71	0	C1C[C@@H](Nc2nc3ccccc3[nH]2)c4ccccc4C1	14767113	PPB		99.3	%		PPB		99.3	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL515062	512202	CHEMBL515062	512202		3594	481.92	2.82	150.33	0	CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)nc(OC(CO)CO)c2Cl)n[nH]1	14762120	PPB		82.39	%		PPB		82.39	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL516758	473689	CHEMBL516758	473689		4081	488.42	4.92	83.72	0	CC(C)Oc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1N4CCN(C)CC4	14766307	PPB		98.61	%		PPB		98.61	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1778628	1147092	CHEMBL1778628	1147092		2888	321.25	3.71	70.32	0	OC(=O)COc1ccc(cc1c2cccc(c2)C#N)C(F)(F)F	14766290	PPB		98.61	%		PPB		98.61	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL33899	52511	CHEMBL33899	52511		4718	354.45	6.15	37.3	1	CC\C(=C(/c1ccccc1)\c2ccc(\C=C\C(=O)O)cc2)\c3ccccc3	14767716	PPB		99.67	%		PPB		99.67	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL169526	284726	CHEMBL169526	284726		4079	299.33	2.87	88.14	0	CC(C)(C)COc1ccc(cc1C#N)n2cc(cn2)C(=O)O	14766057	PPB		97.76	%		PPB		97.76	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL178737	300825	CHEMBL178737	300825		4745	496.53	2.12	101.18	0	O=C(N1CCOCC1)N2CCn3cc(C4=C(C(=O)NC4=O)c5cnc6ccccn56)c7cccc(C2)c37	14762943	PPB		85.77	%		PPB		85.77	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL11	605	CHEMBL11	605	IMIPRAMINE	490	280.42	3.88	6.48	0	CN(C)CCCN1c2ccccc2CCc3ccccc13	14763031	PPB		87.87	%		PPB		87.87	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL480031	474521	CHEMBL480031	474521		4001	502.45	5.31	83.72	2	CCOc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1N4CCN(CC4)C(C)C	14766277	PPB		98.54	%		PPB		98.54	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL480813	474516	CHEMBL480813	474516		3692	488.42	5.29	92.51	1	COc1cc2c(Nc3cccc(Cl)c3Cl)c(cnc2cc1NCCN4CCCCC4)C(=O)N	14767158	PPB		99.4	%		PPB		99.4	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2338406	1528095	CHEMBL2338406	1528095		5573	429.39	3.53	73.47	0	CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1	14763091	PPB		89.05	%		PPB		89.05	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2348645	1530485	CHEMBL2348645	1530485		5939	405.53	4.56	89.76	0	CNc1nc(C)c(s1)c2nc(Nc3cccc(c3)N4CCCCC4)ncc2C#N	14767832	PPB		99.81	%		PPB		99.81	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2322164	1516310	CHEMBL2322164	1516310		5232	242.24	1.31	105.05	0	COc1ccc(cc1C#N)c2cc(O)nc(N)n2	14763013	PPB		87.37	%		PPB		87.37	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2323231	1517387	CHEMBL2323231	1517387		5923	472.6	4.67	76.88	0	O=C(CSC1=NC2=C(SCC2)C(=O)N1c3ccccc3)Nc4ccc(cn4)c5ccccc5	14767848	PPB		99.83	%		PPB		99.83	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2335878	1525542	CHEMBL2335878	1525542		4171	412.5	3.73	83.04	0	CN(C)CCNC(=O)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1	14766978	PPB		98.89	%		PPB		98.89	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2335884	1525548	CHEMBL2335884	1525548		4261	411.51	4.91	63.17	0	C(CN1CCCC1)Oc2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2	14765280	PPB		97.2	%		PPB		97.2	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL457393	512198	CHEMBL457393	512198		3558	357.37	3.67	91.41	0	C[C@H](Nc1ncc(F)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cn4	14763959	PPB		91.99	%		PPB		91.99	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL457608	512199	CHEMBL457608	512199		3559	373.82	4.18	91.41	0	C[C@H](Nc1ncc(Cl)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cn4	14765143	PPB		96.42	%		PPB		96.42	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL462132	450709	CHEMBL462132	450709		3671	439.85	5.63	71.09	1	Cc1ncc(NC(=O)c2cc(NC(=O)c3cccc(c3)C(F)(F)F)ccc2Cl)s1	14767254	PPB		99.6	%		PPB		99.6	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1481866	905750	CHEMBL1481866	905750		3352	309.28	3.03	108.35	0	NC(=O)c1ccc(Oc2cccc3cccnc23)c(c1)[N+](=O)[O-]	14765096	PPB		96.17	%		PPB		96.17	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1683025	1073109	CHEMBL1683025	1073109		4264	360.32	2.77	99.36	0	COc1cc2nnc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1OC	14764992	PPB		95.53	%		PPB		95.53	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1369280	CHEMBL3301365	A	ASTRAZENECA: % bound to plasma by equilibrium dialysis. Compound is incubated with whole human plasma  at 37C for >5hrs.  Method described in B. Testa et al (Eds.), Pharmacokinetic Profiling in Drug Research: Biological, Physicochemical, and Computational Strategies, Wiley-VCH, Weinheim, 2006, pp.119-141. Experimental range 10% to 99.95% bound.	27	AstraZeneca Deposited Data	Homo sapiens		9606	Autocuration	BAO_0000366	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			84147	CHEMBL3301361											
