CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL1771	598402	CHEMBL1771	598402	CLOPIDOGREL	1793	321.83	3.67	29.54	0	COC(=O)[C@@H](N1CCc2sccc2C1)c3ccccc3Cl	14765819	LogD7.4		3.69	-		LogD7.4		3.69				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL507803	450348	CHEMBL507803	450348		3130	399.37	4.91	71.09	0	Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1NC(=O)c3cccnc3	14763805	LogD7.4		3.11	-		LogD7.4		3.11				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL510101	448391	CHEMBL510101	448391		2060	410.5	3.3	119.47	0	COc1ccc(CNCc2ccc(cc2)c3cc(C(=O)N)c(NC(=O)N)s3)cc1	14761591	LogD7.4		2.55	-		LogD7.4		2.55				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1783119	1149782	CHEMBL1783119	1149782		5799	403.44	3.07	91.16	0	COc1ccc(cc1)C(=O)NCc2cn(nn2)c3cc(C)nc4ccc(OC)cc34	14765661	LogD7.4		3.5	-		LogD7.4		3.5				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1783284	1149949	CHEMBL1783284	1149949		4286	383.38	2.32	112.25	0	COc1ccc(c(OC)n1)c2c(F)ccc3c(N)c(nnc23)C(=O)NC4CC4	14764818	LogD7.4		3.37	-		LogD7.4		3.37				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1783285	1149950	CHEMBL1783285	1149950		4950	384.37	1.72	125.14	0	COc1cc(c(OC)nn1)c2c(F)ccc3c(N)c(nnc23)C(=O)NC4CC4	14762604	LogD7.4		2.75	-		LogD7.4		2.75				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1783286	1149951	CHEMBL1783286	1149951		5322	349.39	2.48	103.02	0	COc1ncc(C)cc1c2cccc3c(N)c(nnc23)C(=O)NC4CC4	14764875	LogD7.4		3.4	-		LogD7.4		3.4				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL184347	310278	CHEMBL184347	310278		997	498.38	5.04	79.9	1	COc1ccc(cc1OC)C(=O)Nc2cc(NC(=O)c3cccc(c3)N(C)C)ccc2Br	14765613	LogD7.4		3.49	-		LogD7.4		3.49				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL186513	313431	CHEMBL186513	313431		1302	252.23	2.78	90.28	0	Oc1ccc(cc1)c2oc3c(cc(O)cc3n2)C#N	14765733	LogD7.4		3.6	-		LogD7.4		3.6				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL187007	310156	CHEMBL187007	310156		1151	477.95	5.36	88.61	1	COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(c4)N(C)C)ccc3Cl)c2cc1OC	14766809	LogD7.4		4.26	-		LogD7.4		4.26				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL187845	315562	CHEMBL187845	315562		1718	337.81	5.06	38.33	1	Clc1ccccc1CNC(=O)c2ccccc2Oc3ccccc3	14765708	LogD7.4		3.58	-		LogD7.4		3.58				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL496929	486951	CHEMBL496929	486951		5935	314.77	3.61	65.12	0	OCCc1ccc(NC(=O)c2cc3cc(Cl)ccc3[nH]2)cc1	14766628	LogD7.4		3.85	-		LogD7.4		3.85				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL499028	522380	CHEMBL499028	522380		3053	190.21	1.06	76.82	0	COc1ccccc1c2nnc(N)[nH]2	14768342	LogD7.4		.91	-		LogD7.4		.91				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1987793	1309084	CHEMBL1987793	1309084		5897	435.52	6.94	51.46	1	Cc1ccccc1c2c(C(=O)O)n(CCCOc3cccc4ccccc34)c5ccccc25	14766644	LogD7.4		3.89	-		LogD7.4		3.89				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1736763	1117494	CHEMBL1736763	1117494		2500	311.35	1.01	83.18	0	O=C(CN1CCOCC1)Nc2c(cnn2c3ccccc3)C#N	14768090	LogD7.4		.5	-		LogD7.4		.5				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1762541	1139835	CHEMBL1762541	1139835		4339	504.64	3.46	86.22	1	CN(c1ccnc(Nc2cc(CN3CCOCC3)cc(c2)N4CCOCC4)n1)c5cc(CO)ccc5C	14763647	LogD7.4		3	-		LogD7.4		3				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL472	5582	CHEMBL472	5582	GLYBURIDE	454	494.01	3.64	113.6	0	COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3	14760176	LogD7.4		2.23	-		LogD7.4		2.23				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL473	5638	CHEMBL473	5638	DOFETILIDE	1615	441.58	1.98	104.81	0	CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2	14768138	LogD7.4		.6	-		LogD7.4		.6				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL932	86042	CHEMBL932	86042	DIPYRIDAMOLE	79	504.64	-.02	145.44	2	OCCN(CCO)c1nc(N2CCCCC2)c3nc(nc(N4CCCCC4)c3n1)N(CCO)CCO	14766691	LogD7.4		3.97	-		LogD7.4		3.97				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL146095	244737	CHEMBL146095	244737	GLAFENINE	508	372.81	3.14	91.68	0	OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23	14765624	LogD7.4		3.5	-		LogD7.4		3.5				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL165790	273921	CHEMBL165790	273921	IPRIFLAVONE	466	280.32	4.25	39.44	0	CC(C)Oc1ccc2C(=O)C(=COc2c1)c3ccccc3	14766740	LogD7.4		4.07	-		LogD7.4		4.07				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL480601	473644	CHEMBL480601	473644		3198	459.53	3.38	79.37	0	CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)NC3CCN(CC3)c4ccc(cn4)C(F)(F)F)C(=O)C2	14766622	LogD7.4		3.84	-		LogD7.4		3.84				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL487066	453023	CHEMBL487066	453023		3402	376.46	3.87	84.73	0	CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)NC4CC4)n2	14763715	LogD7.4		3.06	-		LogD7.4		3.06				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL487274	448138	CHEMBL487274	448138		552	199.21	1.48	50.16	0	CC1=CC2=NNC(=O)N2c3ccccc13	14760319	LogD7.4		2.35	-		LogD7.4		2.35				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL488085	452955	CHEMBL488085	452955		3401	364.45	3.67	75.94	0	CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)N(C)C)n2	14761457	LogD7.4		2.45	-		LogD7.4		2.45				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL489514	457866	CHEMBL489514	457866		3121	346.44	2.57	98.72	0	Cc1csc(NC(=O)c2cc(Sc3nncn3C)ccc2N)n1	14760256	LogD7.4		2.3	-		LogD7.4		2.3				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1730860	1111591	CHEMBL1730860	1111591		792	222.25	3	46.01	0	Oc1ccc(cc1)c2cnc3ccccc3n2	14764714	LogD7.4		3.3	-		LogD7.4		3.3				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2349312	1531159	CHEMBL2349312	1531159		2607	404.56	4.05	90.9	0	CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc3NC(=O)Sc13	14766824	LogD7.4		4.3	-		LogD7.4		4.3				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL126857	210401	CHEMBL126857	210401		1827	417.38	5.66	32.34	1	CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3ccc(Cl)c(Cl)c3	14760381	LogD7.4		2.4	-		LogD7.4		2.4				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL128134	212667	CHEMBL128134	212667		2366	257.34	1.95	39.34	0	CCN1CCN(CC1)C(=O)c2cc3ccccc3[nH]2	14759155	LogD7.4		1.95	-		LogD7.4		1.95				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL135400	224263	CHEMBL135400	224263	ZOPICLONE	1815	388.82	1.57	91.76	0	CN1CCN(CC1)C(=O)OC2N(C(=O)c3nccnc23)c4ccc(Cl)cn4	14768923	LogD7.4		1.1	-		LogD7.4		1.1				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL139250	229345	CHEMBL139250	229345		696	221.65	1.36	90.71	0	Nc1nc(N)nc(n1)c2ccc(Cl)cc2	14759364	LogD7.4		2.12	-		LogD7.4		2.12				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL472524	450909	CHEMBL472524	450909		4676	281.32	2.77	82.7	0	CCNC(=O)Nc1nc2cc(ccc2[nH]1)c3cccnc3	14760315	LogD7.4		2.34	-		LogD7.4		2.34				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL475386	475813	CHEMBL475386	475813		3188	323.38	2.97	75.67	0	CNC1=Nc2ncccc2C(=NC1c3cccs3)c4occn4	14768959	LogD7.4		1.14	-		LogD7.4		1.14				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL476577	490328	CHEMBL476577	490328		3383	423.5	3.44	87.97	0	CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)N4CC(C4)NC(=O)C)ncc2F	14762613	LogD7.4		2.76	-		LogD7.4		2.76				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1486510	910394	CHEMBL1486510	910394		1903	299.33	3.47	64.6	0	CCOC(=O)c1c(C)n(Cc2occc2)c3ccc(O)cc13	14765639	LogD7.4		3.5	-		LogD7.4		3.5				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2325642	1519823	CHEMBL2325642	1519823		5654	524.96	4.07	111.03	1	Fc1cc(c(F)cc1Oc2ccc(Cl)cc2c3ccnn3C4CNC4)S(=O)(=O)Nc5ncns5	14768413	LogD7.4		1	-		LogD7.4		1				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2325735	1519917	CHEMBL2325735	1519917		4744	492.01	1.32	146.1	0	CS(=O)(=O)NCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4	14759342	LogD7.4		2.1	-		LogD7.4		2.1				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2325737	1519919	CHEMBL2325737	1519919		4740	414.9	1.76	120.16	0	NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CO)c4ccc(Cl)cc4	14760396	LogD7.4		2.4	-		LogD7.4		2.4				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2331740	1521362	CHEMBL2331740	1521362		5362	554.41	3.67	138.77	1	CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(C(=O)O)c(Oc4ccc(Cl)c(Cl)c4)c3)C(=O)NC1=O	14767308	LogD7.4		-.87	-		LogD7.4		-.87				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL2331843	1521466	CHEMBL2331843	1521466		5813	441.95	3.04	110.66	0	CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N5CC[C@@H](N)C5)c2c1Cl	14759243	LogD7.4		2	-		LogD7.4		2				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL108667	179158	CHEMBL108667	179158		2735	454.21	4.37	24.5	0	Brc1cc(Br)cc(COC[C@@H](N2CCNCC2)c3ccccc3)c1	14762668	LogD7.4		2.8	-		LogD7.4		2.8				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL457016	513724	CHEMBL457016	513724		1099	425.47	1.85	123.4	0	COCCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4cccnn34)cc1	14762658	LogD7.4		2.8	-		LogD7.4		2.8				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
CHEMBL1704514	1085245	CHEMBL1704514	1085245		3083	334.38	2.26	57.69	0	CC(N1C(=O)c2ccccc2C1=O)C(=O)N3CCc4ccccc4C3	14761470	LogD7.4		2.47	-		LogD7.4		2.47				0				1369278	CHEMBL3301363	P	ASTRAZENECA: Octan-1-ol/water (pH7.4) distribution coefficent measured  by a shake flask method described in J. Biomol. Screen. 2011, 16, 348-355. Experimental range -1.5 to 4.5	27	AstraZeneca Deposited Data				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			84147	CHEMBL3301361											
